article_id,time,title,url,symbol,volume,spam
189101,2018-02-11 12:04:44,'Fifty Shades Freed' commands $38.8 million to top charts,http://accesswdun.com/article/2018/2/635896,CMCSA,0.0,s
101262,2017-12-31 02:29:19,GNC Holdings Inc (NYSE:GNC) 2017 Q3 Sentiment Report,http://acupuncturecentral.net/2017/12/gnc-holdings-inc-nyse-gnc-2017-q3-sentiment-report/,CMA,44.0,s
63284,2017-12-14 12:55:45,Concho Resources and Chevron: Outliers among Permian Peers,http://marketrealist.com/2017/12/concho-resources-chevron-outliers-among-permian-peers/,CXO,27.0,h
102259,2017-12-31 16:20:54,Special Report: Three Stocks are Dominating North Sea Oil,https://www.energyandcapital.com/report/three-stocks-are-dominating-north-sea-oil/2228,COP,0.0,h
125742,2018-01-10 13:01:17,The Latest: Oil companies dispute climate lawsuit claims,http://lacrossetribune.com/business/the-latest-oil-companies-dispute-climate-lawsuit-claims/article_3fd32bdc-f780-593d-b1ca-c461fd7bb3bf.html,COP,27.0,h
125999,2018-01-10 14:33:30,The Latest: Oil companies dispute climate lawsuit claims,http://www.michigansthumb.com/news/science/article/The-Latest-NYC-sues-oil-companies-over-climate-12487674.php,COP,38.0,h
126039,2018-01-10 14:58:20,The Latest: Oil companies dispute climate lawsuit claims,https://www.yahoo.com/news/latest-nyc-sues-oil-companies-over-climate-change-165812160--finance.html,COP,37.0,h
132238,2018-01-12 15:53:31,The Latest: Oil companies dispute climate lawsuit claims,http://www.sfgate.com/news/science/article/The-Latest-NYC-sues-oil-companies-over-climate-12487674.php,COP,0.0,h
138960,2018-01-15 18:12:38,New York City's Mayor de Blasio to divest from big oil and sue the companies,https://www.treehugger.com/corporate-responsibility/new-york-citys-mayor-de-blasio-divest-big-oil-and-sue-companies.html,COP,0.0,h
157345,2018-01-22 22:22:27,NYC to divest $5 billion from fossil fuel companies,https://enviro.blr.com/environmental-news/air/industrial-energy-use/NYC-to-divest-5-billion-from-fossil-fuel-companies,COP,0.0,h
163885,2018-01-25 10:58:07,"Trump to meet Netanyahu, other world leaders in Davos",http://thesivertimes.com/2018/01/25/trump-to-meet-netanyahu-other-world-leaders-in-davos.html,COP,0.0,s
164748,2018-01-25 19:58:42,ConocoPhillips closes in on Barossa choices,http://www.upstreamonline.com/hardcopy/1418808/conocophillips-closes-in-on-barossa-choices,COP,0.0,h
26558,2017-11-30 20:17:32,Constellation Brands : Arterra Wines Canada welcomes Laughing Stock Vineyards into its family of Okanagan wineries,http://www.4-traders.com/CONSTELLATION-BRANDS-INC-14502/news/Constellation-Brands-Arterra-Wines-Canada-welcomes-Laughing-Stock-Vineyards-into-its-family-of-Oka-25582426/,STZ,546.0,h
112875,2018-01-05 10:32:00,Constellation Brands Sinks Despite Solid Q3 Results,https://www.msn.com/en-us/finance/companies/constellation-brands-sinks-despite-solid-q3-results/ar-BBHUTfx,STZ,32.0,h
81869,2017-12-22 01:08:26,Senior hospitalized after assault outside Vancouver Costco,https://www.ctvnews.ca/canada/senior-hospitalized-after-assault-outside-vancouver-costco-1.3730873,COST,38.0,h
112763,2018-01-05 09:46:05,"Khlo&#233; Kardashian Talks Pregnancy, Placenta, and Costco on â€˜Kimmelâ€™",http://www.complex.com/pop-culture/2018/01/khloe-kardashian-pregnancy-placenta-costco-jimmy-kimmel,COST,0.0,s
37692,2017-12-04 11:06:37,"Nail Care Products Global Market 2017 Industry Analysis Key Players, Trends, Share and Forecast to 2022",https://www.newsient.com/nail-care-products-global-market-2017-industry-analysis-key-players-trends-share-forecast-2022/132394,COTY,38.0,h
131005,2018-01-12 09:05:55,Plan to create â€˜quiet zoneâ€™ for train horns in downtown Tampa unravels as cost more than doubles,http://www.tampabay.com/news/business/Plan-to-create-quiet-zone-for-train-horns-in-downtown-Tampa-unravels-as-cost-more-than-doubles_164382606,CSX,820.0,s
131053,2018-01-12 09:20:24,Plan to create â€˜quiet zoneâ€™ for train horns in downtown Tampa unravels as cost more than doubles,http://tbo.com/news/business/Plan-to-create-quiet-zone-for-train-horns-in-downtown-Tampa-unravels-as-cost-more-than-doubles_164382606,CSX,939.0,s
261967,2018-03-02 22:17:05,CSX Will Slash Capital Spending as it Streamlines Freight Operations,https://www.wsj.com/articles/csx-will-slash-capital-spending-as-it-streamlines-freight-operations-1520023848,CSX,19.0,h
268288,2018-03-04 19:26:26,CSX Will Slash Capital Spending as it Streamlines Freight Operations,https://www.wsj.com/articles/csx-will-slash-capital-spending-as-it-streamlines-freight-operations-1520023848?tesla=y,CSX,24.0,h
37610,2017-12-04 10:27:44,Belarusian BelAZ to buy more LNG-powered Cummins engines,http://eng.belta.by/economics/view/belarusian-belaz-to-buy-more-lng-powered-cummins-engines-107360-2017/,CMI,48.0,h
184324,2018-02-08 21:00:43,"Cummins Inc. Sales up record 17% for year, 22% for quarter",http://www.therepublic.com/2018/02/07/02072018cr_cummins_yearend_earnings/,CMI,49.0,h
32158,2017-12-01 20:47:06,CVS eyes major expansion of health clinics: sources,http://www.thegazette.com/subject/news/business/cvs-eyes-major-expansion-of-health-clinics-sources-20171201,CVS,25.0,h
183373,2018-02-08 19:30:05,CVS Health (CVS) Beats On Q4 Earnings &amp; Revenues Estimates,https://finance.yahoo.com/news/cvs-health-cvs-beats-q4-132601402.html,CVS,34.0,h
46826,2017-12-07 09:11:49,Iredell real estate transactions: Nov. 26 through Dec. 1,http://www.statesville.com/news/iredell-real-estate-transactions-nov-through-dec/article_1e29cc3a-db65-11e7-b6c3-6f8617089f17.html,DHI,31.0,s
60826,2017-12-13 20:07:16,Quanta Services Selected by NextBridge For Ontario Project,https://finance.yahoo.com/news/quanta-services-selected-nextbridge-ontario-134101404.html,DHI,39.0,h
227369,2018-02-23 02:39:29,"New Construction Homes For Sale in Joliet, Illinois - Feb 2018",https://patch.com/illinois/joliet/new-construction-homes-sale-joliet-illinois-feb-2018,DHI,39.0,h
238971,2018-02-26 10:43:24,"General Electric : GE Revamps Board, Adds Accounting Expert, Former CEOs of Danaher, American Airlines",http://www.4-traders.com/GENERAL-ELECTRIC-COMPANY-4823/news/General-Electric-GE-Revamps-Board-Adds-Accounting-Expert-Former-CEOs-of-Danaher-American-Airlin-26056410/,DHR,45.0,h
106416,2018-01-02 19:05:17,Bottoms sworn in as Atlantaâ€™s 60th mayor,http://www.myajc.com/news/local-govt--politics/bottoms-sworn-atlanta-60th-mayor/ADhXvWSPMO6oZBapzbPscL/,DE,43.0,s
147221,2018-01-18 12:25:47,Neymar lawyer: &quot;No release clause&quot; in PSG contract,http://thenarcopath.com/2018/01/neymar-lawyer-no-release-clause-in-psg-contract/,DE,0.0,s
183665,2018-02-08 19:59:09,Snow Removal Tips for John Deere Equipment Users,http://blog.machinefinder.com/28250/snow-removal-tips-john-deere-equipment-users,DE,0.0,h
191418,2018-02-12 13:22:27,"Automotive Occupant Sensing System Market Robust Expansion by Top Key Manufactures, Demand and Supply to 2023",http://www.emailwire.com/release/620897-Automotive-Occupant-Sensing-System-Market-Robust-Expansion-by-Top-Key-Manufactures-Demand-and-Supply-to-2023.html,DLPH,40.0,h
78170,2017-12-20 17:34:10,Delta Brings 747 Farewell Tour to MSP,http://kstp.com/news/delta-747-farewell-tour-minneapolis-st-paul-airport/4715781/,DAL,25.0,h
111144,2018-01-04 18:12:33,Southwest Airlines to pay $15 million to settle price collusion lawsuit,http://www.businessinsider.com/r-southwest-airlines-to-pay-15-million-to-settle-price-collusion-lawsuit-2018-1,DAL,43.0,h
121652,2018-01-09 07:44:57,Delta Earnings Preview: Is It Really The 'Go-To Legacy Airline'?,https://www.investors.com/news/delta-air-lines-q4-earnings-preview-tax-cuts-costs-fares-in-focus/,DAL,0.0,h
149467,2018-01-19 06:39:13,"Delta tightens leash on comfort animals on flights, with rules for lack of federal regulation",http://www.wgrz.com/article/news/nation-now/delta-tightens-leash-on-comfort-animals-on-flights-with-rules-for-lack-of-federal-regulation/465-e1989a1a-e2ba-4c95-ae89-9b40f4262bc4,DAL,31.0,h
193958,2018-02-13 15:20:28,Watch: Delta Airlines employee curses at customer at PDX,http://www.kgw.com/article/travel/watch-delta-airlines-employee-curses-at-customer-at-pdx/283-518335264,DAL,41.0,h
160817,2018-01-24 09:56:11,Should You Be Tempted To Buy Discover Financial Services (NYSE:DFS) Because Of Its PE Ratio?,https://finance.yahoo.com/news/tempted-buy-discover-financial-services-162317358.html,DFS,49.0,h
185124,2018-02-08 23:39:14,Which Stocks Were Hit Hardest by the Australian Share Market Drop?,https://www.moneymorning.com.au/20180208/stocks-hit-hardest-australian-share-market-drop.html,DFS,57.0,h
95926,2017-12-28 13:31:48,Dollar General Stores Eye Rural Expansion,https://www.pymnts.com/news/retail/2017/dollar-general-stores-jobs/,DG,0.0,h
106664,2018-01-02 22:27:03,App State pitches historic shutout in Dollar General Bowl win,http://www.averyjournal.com/avery/app-state-pitches-historic-shutout-in-dollar-general-bowl-win/article_9dabffa4-9793-5c64-a85e-acfa9ec6f803.html,DG,578.0,s
107593,2018-01-03 09:54:07,App State pitches historic shutout in Dollar General Bowl win,http://www.republic-online.com/sports/national/app-state-pitches-historic-shutout-in-dollar-general-bowl-win/article_eb64806a-2f47-56fe-bd39-772e905c03e4.html,DG,565.0,s
234933,2018-02-24 21:45:33,Deputies Searching For Man Who Burglarized Dollar General Stores,http://www.emissourian.com/local_news/county/deputies-searching-for-man-who-burglarized-dollar-general-stores/article_7cbce262-18c0-11e8-8ab9-f31bed119dca.html,DG,39.0,s
60305,2017-12-13 04:37:21,Dominion Energy Project Plant It!&#174; now open for online enrollment,http://augustafreepress.com/dominion-energy-project-plant-now-open-online-enrollment/,D,59.0,s
64965,2017-12-15 04:35:52,Atlantic Coast pipeline receives Virginia National Park approval,https://www.worldpipelines.com/regulations-and-standards/15122017/tic-coast-pipeline-receives-virginia-national-park-approval/,D,449.0,h
73850,2017-12-19 07:10:15,The Top 3 Dividend Aristocrats to Watch in 2018,http://host.madison.com/business/investment/markets-and-stocks/the-top-dividend-aristocrats-to-watch-in/article_15c28e54-c5d0-5ca0-830b-91e9ed953ba7.html,DOV,0.0,h
73890,2017-12-19 07:27:24,The Top 3 Dividend Aristocrats to Watch in 2018,http://www.nwitimes.com/business/investment/markets-and-stocks/the-top-dividend-aristocrats-to-watch-in/article_1c1f23ec-9ec2-538a-9d5b-e9715bc84727.html,DOV,0.0,h
75271,2017-12-19 15:32:56,The Top 3 Dividend Aristocrats to Watch in 2018,http://www.pantagraph.com/business/investment/markets-and-stocks/the-top-dividend-aristocrats-to-watch-in/article_c7c6d6b8-5e8d-5bd6-98e5-061977d8510d.html,DOV,0.0,h
80873,2017-12-21 16:07:54,The Top 3 Dividend Aristocrats to Watch in 2018,https://nz.finance.yahoo.com/news/top-3-dividend-aristocrats-watch-121700640.html,DOV,47.0,h
90290,2017-12-26 10:47:33,Alcohols to Dominate the Global Fermentation Chemicals Market | Technavio,http://www.businesswire.com/news/home/20171226005104/en/Alcohols-Dominate-Global-Fermentation-Chemicals-Market-Technavio/?feedref=JjAwJuNHiystnCoBq_hl-fLcmYSZsqlD_XPbplM8Ta6D8R-QU5o2AvY8bhI9uvWSD8DYIYv4TIC1g1u0AKcacnnViVjtb72bOP4-4nHK5iej_DoWrIhfD31cAxcB60aE,DOW,46.0,h
90567,2017-12-26 12:49:44,Alcohols to Dominate the Global Fermentation Chemicals Market | Technavio,http://www.businesswire.com/news/home/20171226005104/en/Alcohols-Dominate-Global-Fermentation-Chemicals-Market-Technavio/?feedref=JjAwJuNHiystnCoBq_hl-TyEgSuhBELnKvaQPCJeXjJsjl-iGIdlj3MGE-XwPk5d7dI9_69nqXXndEkzoNy31peBvhKXN8xoKDPrCnMXhC58cMd5Jhr97vTYoLZQbGkSlmbkWMvvoO9AhYYPMEAhQQ==,DOW,33.0,h
90622,2017-12-26 13:14:26,Alcohols to Dominate the Global Fermentation Chemicals Market | Technavio,https://culthub.com/entertainment/alcohols-to-dominate-the-global-fermentation-chemicals-market-technavio/49352,DOW,31.0,h
173334,2018-01-29 18:23:36,Global oilfield bio solvents sales market forecast from 2018 to 2025 illuminated by new report,https://www.whatech.com/market-research/materials-chemicals/433105-global-oilfield-bio-solvents-sales-market-forecast-from-2018-to-2025-illuminated-by-new-report,DOW,43.0,h
177059,2018-01-31 02:36:01,"Chloroprene Rubber Market Recent Study Including Growth Factors, Applications, Regional Analysis, Key Players and Forecaâ€¦",http://www.abnewswire.com/pressreleases/chloroprene-rubber-market-recent-study-including-growth-factors-applications-regional-analysis-key-players-and-forecasts-till-2023_182129.html,DOW,0.0,h
200873,2018-02-16 12:15:24,Duke Energy plans Monday outage for maintenance,http://wibqam.com/news/articles/2018/feb/16/duke-energy-plans-monday-outage-for-maintenance/,DUK,0.0,h
53498,2017-12-10 15:27:09,"Man arrested after MDMA worth â‚¬30,000 seized in D&#250;n Laoghaire",https://www.irishtimes.com/news/crime-and-law/man-arrested-after-mdma-worth-30-000-seized-in-dÃºn-laoghaire-1.3322545,DNB,0.0,s
81524,2017-12-21 21:08:28,Finance Minister says further tax cuts and pay increases on way,https://www.independent.ie/irish-news/politics/donohoe-promises-serious-inroads-in-housing-in-2018-and-says-further-tax-cuts-and-pay-increases-are-on-the-way-36414527.html,DNB,0.0,s
104466,2018-01-02 01:25:49,Japan emperor greets cheering crowd at palace for new year,http://accesswdun.com/article/2018/1/620726,DNB,0.0,s
106348,2018-01-02 18:20:18,Boy faces new charges over attack on woman,https://www.thetimes.co.uk/article/boy-faces-new-charges-over-attack-on-woman-6jhd7ppqb,DNB,52.0,s
129232,2018-01-11 16:30:32,"Man promised girlfriend he'd buy non-existent site for house, before gambling away over â‚¬22,000",http://www.thejournal.ie/man-jailed-after-gambling-girlfriends-money-3793504-Jan2018/,DNB,0.0,s
172830,2018-01-29 14:53:46,"Boil water notice issued for 65,000 homes in Dublin and Wicklow",https://www.msn.com/en-ie/news/other/boil-water-notice-issued-for-65000-homes-in-dublin-and-wicklow/ar-BBIpHi2,DNB,48.0,s
195813,2018-02-14 11:35:16,"Leah Crocetto, Lawrence Brownlee &amp; Ailyn P&#233;rez To Be Featured In LA Philharmonicâ€™s 2018-19 Season",http://operawire.com/leah-crocetto-lawrence-brownlee-ailyn-perez-to-be-featured-in-la-philharmonics-2018-19-season/,DNB,0.0,s
157569,2018-01-23 02:09:59,"FY2018 Earnings Forecast for Eaton Corporation, PLC Issued By Jefferies Group (ETN)",http://booktour.tips/2018/01/fy2018-earnings-forecast-for-eaton-corporation-plc-issued/,ETN,0.0,h
48810,2017-12-07 21:47:32,Shares that proliferate your speculations: eBay Inc. (EBAY),https://news4j.com/2017/12/08/shares-that-proliferate-your-speculations-ebay-inc-ebay/,EBAY,804.0,h
78268,2017-12-20 18:08:27,eBay partners with Massachusetts startup to sell car parts to auto repair shops,https://www.bizjournals.com/sanjose/news/2017/12/20/ebay-openbay-auto-parts-marketplace-repair-shops.html,EBAY,591.0,h
165553,2018-01-26 04:17:25,Shares that proliferate your speculations: eBay Inc. (EBAY),https://news4j.com/2018/01/26/shares-that-proliferate-your-speculations-ebay-inc-ebay-2/,EBAY,797.0,h
150121,2018-01-19 11:12:11,ISIS recruit from Kerala killed in Syria,http://thenarcopath.com/2018/01/isis-recruit-from-kerala-killed-in-syria/,EW,45.0,s
272281,2018-03-05 15:40:14,600 jobs to be created in Shannon over coming years,https://www.limerickpost.ie/2018/03/05/600-jobs-to-be-created-in-shannon-over-coming-years/,EW,216.0,h
42706,2017-12-06 01:46:45,Electronic Arts: Konsolenspiele auf Disk verschwinden nicht so schnell,http://www.playm.de/2017/12/electronic-arts-19-378204/,EA,39.0,s
58669,2017-12-12 15:02:34,Square Enix CEO: We wonâ€™t put microtransactions in our console games,https://www.digitaltrends.com/gaming/square-enix-no-microtransactions-console-games/,EA,0.0,h
58777,2017-12-12 15:50:14,Square Enix CEO: We wonâ€™t put microtransactions in our console games,https://finance.yahoo.com/news/square-enix-ceo-won-t-213709081.html,EA,0.0,h
61709,2017-12-14 00:08:49,The Last Jedi chegou a Star Wars: Battlefront 2,http://www.eurogamer.pt/articles/2017-12-13-the-last-jedi-chegou-a-star-wars-battlefront-2,EA,18.0,s
122173,2018-01-09 11:08:29,Electronic Arts Inc. Bears Are Facing Game Over,https://investorplace.com/2018/01/electronic-arts-inc-its-game-over-for-electronic-arts-stock-bears/,EA,0.0,h
124158,2018-01-10 01:36:58,Electronic Arts Inc. Bears Are Facing Game Over,https://finance.yahoo.com/news/electronic-arts-inc-bears-facing-153200915.html,EA,48.0,h
242208,2018-02-27 03:15:37,"As Student Outrage Builds, Gun Manufacturers Continue Targeting 'Next Generation of Shooters'",https://www.alternet.org/news-amp-politics/student-outrage-builds-gun-manufacturers-continue-targeting-next-generation,EA,0.0,h
200966,2018-02-16 12:59:21,Pilgrim Station reveals flaw in past emergency system,http://kingston.wickedlocal.com/news/20180216/pilgrim-station-reveals-flaw-in-past-emergency-system,ETR,42.0,s
201093,2018-02-16 13:42:03,Pilgrim Station reveals flaw in past emergency system,http://carver.wickedlocal.com/news/20180216/pilgrim-station-reveals-flaw-in-past-emergency-system,ETR,42.0,s
201278,2018-02-16 15:34:08,Pilgrim Station reveals flaw in past emergency system,http://plymouth.wickedlocal.com/news/20180216/pilgrim-station-reveals-flaw-in-past-emergency-system,ETR,42.0,s
201989,2018-02-17 01:41:19,Pilgrim Station reveals flaw in past emergency system,http://halifax.wickedlocal.com/news/20180216/pilgrim-station-reveals-flaw-in-past-emergency-system,ETR,41.0,s
138600,2018-01-15 15:00:54,Trump's Vilification Disregards Facts,https://www.therussophile.org/trumps-vilification-disregards-facts.html/,EVHC,38.0,s
133341,2018-01-13 01:10:00,What to expect at inauguration of Ralph Northam as Governor of Virginia this weekend,http://wjla.com/news/local/what-to-expect-at-inauguration-of-ralph-northam-as-governor-of-virginia-this-weekend,EQT,47.0,s
198779,2018-02-15 14:28:05,Thursdayâ€™s Biggest Winners and Losers in the S&amp;P 500,https://www.msn.com/en-us/finance/personalfinance/thursday-e2-80-99s-biggest-winners-and-losers-in-the-s-26p-500/ar-BBJbsO5,EQT,42.0,h
155013,2018-01-22 02:45:16,Alpha and Omega Semiconductor (AOSL) Downgraded by BidaskClub to &quot;Strong Sell&quot;,http://thesivertimes.com/2018/01/22/alpha-and-omega-semiconductor-aosl-downgraded-by-bidaskclub.html,EQIX,47.0,h
114751,2018-01-06 01:14:23,The Crash â€“ 10 years on: from wreckage to recovery (of sorts) in six charts,https://www.irishtimes.com/business/economy/the-crash-10-years-on-from-wreckage-to-recovery-of-sorts-in-six-charts-1.3346380,EQR,48.0,s
196427,2018-02-14 15:24:08,New Residential Investment Corporation: 5-Year Review,https://seekingalpha.com/article/4146821-new-residential-investment-corporation-5-year-review,EQR,42.0,h
220431,2018-02-21 14:58:06,"5 Dividend Stocks, 3 Buy Ratings And A Hedge",https://seekingalpha.com/article/4148669-5-dividend-stocks-3-buy-ratings-hedge,EQR,0.0,h
130441,2018-01-12 04:40:12,Challenges faced by top players in makeup tools industry illuminated by new report,https://www.whatech.com/market-research/industrial/426847-challenges-faced-by-top-players-in-makeup-tools-industry-illuminated-by-new-report,EL,188.0,h
252955,2018-03-01 05:00:43,MAC Cosmetics boss steps down after 20 years at the helm,https://www.cosmeticsbusiness.com/news/article_page/MAC_Cosmetics_boss_steps_down_after_20_years_at_the_helm/140156,EL,207.0,h
152635,2018-01-20 14:04:25,"I am not a racist, says Trump",http://iphonenewsbuzz.com/2018/01/20/i-am-not-a-racist-says-trump/,ES,46.0,s
267830,2018-03-04 16:56:17,Crews Race to Restore Power on Atlantic Seaboard as Storm Eases,https://www.wsj.com/articles/crews-race-to-restore-power-on-atlantic-seaboard-as-storm-eases-1520204903,ES,38.0,h
47673,2017-12-07 13:51:04,Expedia to provide Motel 6 with a range of technology tools,https://www.tnooz.com/article/expedia-to-provide-motel-6-with-a-range-of-technology-tools/,EXPE,42.0,h
115119,2018-01-06 05:35:38,Apple Buys An App Development Service,http://infositehub.com/2018/01/06/apple-buys-an-app-development-service.html,ESRX,846.0,s
66685,2017-12-15 16:12:47,Public Storage Opens a Million Square Feet of Storage Near Houston,http://canadianbusinesstribune.com/pr/public-storage-opens-a-million-square-feet-of-storage-near-houston/27173,EXR,0.0,h
145033,2018-01-17 17:19:41,$1.08 EPS Expected for Extra Space Storage Inc. (EXR),https://www.bibeypost.com/1-08-eps-expected-for-extra-space-storage-inc-exr/,EXR,46.0,h
165678,2018-01-26 05:39:54,Self-storage company snaps up counterpart,https://www.insidermedia.com/insider/midlands/self-storage-company-snaps-up-counterpart,EXR,0.0,h
192345,2018-02-12 21:18:30,Why I wish Iâ€™d known about mobile self storage last year!,https://theinteriorsaddict.com/wish-id-known-mobile-self-storage-last-year,EXR,0.0,s
37461,2017-12-04 09:41:50,ãƒãƒ¼ãƒ ãƒ©ãƒœã€æ•…å®®åšç‰©é™¢ï¼ˆä¸­å›½ãƒ»åŒ—äº¬ï¼‰ã§é–‹å‚¬ã®ã€Œä¼çµ±æ–‡åŒ– &#215; æœªæ¥ ...,https://prtimes.jp/main/html/rd/p/000000494.000007339.html,FB,20.0,s
92531,2017-12-27 10:05:47,Facebook Has Been The Top Place To Work For 8 Years Straight. Sheryl Sandberg Shares Exactly Why,https://www.inc.com/jackelyn-ho/facebook-has-been-top-place-to-work-for-8-years-straight-sheryl-sandberg-shares-exactly-why.html,FB,0.0,h
173957,2018-01-30 01:42:29,Facebook Inc to promote local news in latest update,http://www.btvi.in/article/read/industry/53547/facebook-inc-to-promote-local-news-in-latest-update,FB,53.0,h
72901,2017-12-18 20:53:22,Mike Leach Agrees to New Five-Year Deal With Washington State,http://dietpillo.com/2017/12/mike-leach-agrees-to-new-five-year-deal-with-washington/,FAST,209.0,s
66783,2017-12-15 16:58:54,Delta Sees $15 Billion Engine-Repair Bonanza in Airbus Jet Deal,http://igeeksmagz.com/2017/12/16/delta-sees-15-billion-engine-repair-bonanza-in-airbus-jet.html,FDX,48.0,s
69213,2017-12-17 06:31:30,Delivery Companies Brace for the Pre-Christmas Crush,https://www.wsj.com/articles/delivery-companies-brace-for-the-pre-christmas-crush-1513515610,FDX,42.0,h
78010,2017-12-20 16:00:30,Wall Street Gives FedEx A Passing Grade After Solid Earnings Report,https://www.benzinga.com/analyst-ratings/analyst-color/17/12/10940711/wall-street-gives-fedex-a-passing-grade-after-solid-ear,FDX,27.0,h
78711,2017-12-20 22:23:42,Wall Street Gives FedEx A Passing Grade After Solid Earnings Report,https://finance.yahoo.com/news/wall-street-gives-fedex-passing-211326587.html,FDX,27.0,h
82662,2017-12-22 08:40:48,Wall Street Gives FedEx A Passing Grade After Solid Earnings Report,https://www.yahoo.com/news/wall-street-gives-fedex-passing-211326587.html,FDX,35.0,h
111833,2018-01-05 01:56:27,Bank robber uses cash to buy engagement ring,http://www.manilachannel.com/world-news/bank-robber-uses-cash-to-buy-engagement-ring/,FITB,44.0,s
51104,2017-12-08 16:01:20,A Picture-Perfect Dip Awaits in Roku Inc - msn.com,https://www.msn.com/en-us/finance/topstocks/a-picture-perfect-dip-awaits-in-roku-inc/ar-BBGjjlO,FSLR,0.0,s
122972,2018-01-09 16:04:45,Taiwanese Project Launches Improved Solar Drones,https://dronelife.com/2018/01/09/taiwanese-project-launches-improved-solar-drones/,FSLR,40.0,h
248322,2018-02-28 08:36:59,First Solar Shares Fall After Company Misses Quarterly Sales Expectations,http://www.builderonline.com/builder-100/first-solar-shares-fall-after-company-misses-quarterly-sales-expectations_c,FSLR,0.0,h
184007,2018-02-08 20:29:35,"Multiple roads closed, hundreds without power from downed wires across Frederick County",https://www.fredericknewspost.com/news/disasters_and_accidents/multiple-roads-closed-hundreds-without-power-from-downed-wires-across/article_603ed828-33bf-5927-b69e-7f225f072603.html,FE,32.0,h
70670,2017-12-18 05:43:33,FLIR Systems launches FB-Series ID thermal fixed bullet camera with intrusion and perimeter detection,https://www.sourcesecurity.com/news/articles/flir-systems-fb-series-id-thermal-camera-intrusion-perimeter-detection-co-9756-ga-npr.24191.html,FLIR,180.0,h
73237,2017-12-19 00:54:19,FLIR Systems launches FB-Series ID thermal fixed bullet camera with intrusion and perimeter detection,https://www.sourcesecurity.com/news/flir-systems-fb-series-id-thermal-camera-intrusion-perimeter-detection-co-9756-ga-npr.24191.html,FLIR,177.0,h
27254,2017-11-30 20:38:52,Ford Motor Company Files Lawsuit Toward John Cena For Selling His Custom 2017 Ford GT Super Car,https://www.wrestlingnewssource.com/news/49482/Ford-Motor-Company-Files-Lawsuit-Toward-John-Cena-For/,F,48.0,h
35350,2017-12-03 13:47:49,"Ford Sues Actor, WWE Superstar John Cena for Selling His Ford GT",https://www.hardocp.com/news/2017/12/03/ford_sues_actor_wwe_superstar_john_cena_for_selling_his_gt,F,48.0,h
35467,2017-12-03 15:25:43,"Ford Sues Actor, WWE Superstar John Cena for Selling His Ford GT",https://www.hardocp.com/news/2017/12/03/ford_sues_actor_wwe_superstar_john_cena_for_selling_his_gt/,F,0.0,h
66542,2017-12-15 15:22:43,Lidar a hot investment â€” even for Bill Ford,https://www.autonews.com/article/20171215/OEM10/171219784/lidar-a-hot-investment-even-for-bill-ford,F,44.0,h
68080,2017-12-16 11:21:16,2018 Mustang Shelby GT350R sells quickly at Friendly Ford,https://www.reviewjournal.com/autos/dealer-news/2018-mustang-shelby-gt350r-sells-quickly-at-friendly-ford/,F,0.0,h
70309,2017-12-18 03:39:15,Lidar a hot investment â€” even for Bill Ford,http://www.autonews.com/article/20171215/OEM10/171219784/1021,F,0.0,h
83050,2017-12-22 11:04:39,Ford CEO apologizes after factory sexual harassment claims,https://www.upi.com/Top_News/US/2017/12/22/Ford-CEO-apologizes-after-factory-sexual-harassment-claims/1391513960182/?spt=rrs,F,34.0,h
83108,2017-12-22 11:27:00,Ford CEO apologizes after factory sexual harassment claims,https://www.upi.com/Top_News/US/2017/12/22/Ford-CEO-apologizes-after-factory-sexual-harassment-claims/1391513960182/,F,34.0,h
163024,2018-01-25 05:48:00,Ford will disclose product cuts later this year,http://europe.autonews.com/article/20180125/ANE/180129867/ford-will-disclose-product-cuts-later-this-year,F,41.0,h
164109,2018-01-25 12:48:47,Ford will disclose product cuts later this year,http://www.autonews.com/article/20180125/COPY01/301259966/ford-will-disclose-product-cuts-later-this-year,F,48.0,h
139060,2018-01-15 19:11:12,Fortive Corporation (FTV) EPS Estimated At $0.78,https://www.bibeypost.com/fortive-corporation-ftv-eps-estimated-at-0-78/,FTV,18.0,h
41582,2017-12-05 15:10:31,Need for Companions to Drive the Global Robotic Pet Toys Market | Technavio,http://www.tmcnet.com/usubmit/-need-companions-drive-global-robotic-pet-toys-market-/2017/12/05/8661672.htm,FBHS,34.0,s
42013,2017-12-05 18:12:59,Need for Companions to Drive the Global Robotic Pet Toys Market | Technavio,http://www.tmcnet.com/usubmit/2017/12/05/8661672.htm,FBHS,34.0,s
136223,2018-01-14 14:48:14,Fortune Brands Home &amp; Security Inc (NYSE:FBHS) Stock Overbought,http://www.livetradingnews.com/fortune-brands-home-security-inc-nysefbhs-stock-overbought-69140.html,FBHS,43.0,h
194644,2018-02-13 21:33:09,Jackson Life is closing its 450-worker Denver Tech Center office after 20 years,https://www.bizjournals.com/denver/news/2018/02/12/jackson-life-is-closing-its-450-worker-denver-tech.html,BEN,0.0,s
37441,2017-12-04 09:36:33,Indonesia expects 2018 deal with Freeport on giant copper mine,http://www.mining.com/web/indonesia-expects-2018-deal-freeport-giant-copper-mine/,FCX,263.0,h
84745,2017-12-23 03:49:29,"Live, El Clasico: Real Madrid vs Barcelona, live football score: Real look to close gap",http://www.hindustantimes.com/football/live-el-clasico-real-madrid-vs-barcelona-live-football-score/story-VJ3SjQ2uY7DIsod8xaQD7O.html,GPS,0.0,s
